country,gb,days,price_usd,price_per_gb,unlimited
japan,0.1,7,0.69,6.9,no
japan,0.1,7,0.69,6.9,no
japan,0.1,7,0.85,8.5,no
japan,0.1,7,0.8555406400000001,8.555,no
japan,0.1,1,0.95,9.5,no
japan,0.1,3,0.95,9.5,no
japan,0.1,5,0.95,9.5,no
japan,0.1,7,0.95,9.5,no
japan,0.1,0,1,10,no
japan,0.1,1,1,10,no
japan,0.1,1,1,10,no
japan,0.1,7,1.45,14.5,no
japan,0.1,7,1.471768269229895,14.718,no
japan,0.1,7,1.7,17,no
japan,0.1,7,1.71,17.1,no
japan,0.1,7,1.84,18.4,no
malaysia,3,30,0.6243134400000001,0.208,no
malaysia,5,1,1.07,0.214,no
malaysia,5,1,1.08,0.216,no
malaysia,4,1,1.07,0.268,no
malaysia,2,30,0.54338392,0.272,no
malaysia,3,1,0.84,0.28,no
malaysia,3,30,0.86,0.287,no
malaysia,3,15,0.86,0.287,no
malaysia,3,7,0.86,0.287,no
malaysia,3,10,0.86,0.287,no
malaysia,3,20,0.86,0.287,no
malaysia,3,12,0.86,0.287,no
malaysia,3,14,0.86,0.287,no
malaysia,3,21,0.86,0.287,no
malaysia,3,25,0.86,0.287,no
malaysia,3,5,0.86,0.287,no
malaysia,3,1,0.86,0.287,no
malaysia,4,30,1.2717496000000001,0.318,no
malaysia,2,1,0.7,0.35,no
malaysia,3,15,1.2139428,0.405,no
malaysia,2,30,0.86,0.43,no
malaysia,2,15,0.86,0.43,no
malaysia,0.5,1,0.23,0.46,no
malaysia,3,1,1.42,0.473,no
malaysia,3,1,1.431696988111197,0.477,no
malaysia,3,1,1.44,0.48,no
malaysia,0.5,1,0.2425279050898749,0.485,no
malaysia,3,1,1.4682927200000002,0.489,no
malaysia,3,3,1.4942848345860034,0.498,no
malaysia,20,30,10.36,0.518,no
malaysia,2,15,1.0520837600000001,0.526,no
malaysia,20,7,10.8,0.54,no
malaysia,2,1,1.156136,0.578,no
malaysia,2,1,1.1908200800000002,0.595,no
malaysia,0.5,1,0.3,0.6,no
malaysia,2,1,1.2139428,0.607,no
malaysia,2,1,1.22,0.61,no
malaysia,2,1,1.228286487068076,0.614,no
malaysia,2,1,1.2370655200000003,0.619,no
malaysia,0.5,1,0.31293923237403215,0.626,no
malaysia,2,1,1.26,0.63,no
malaysia,2,1,1.2601882400000002,0.63,no
malaysia,2,1,1.275227371924181,0.638,no
malaysia,2,1,1.3,0.65,no
malaysia,1,1,0.67,0.67,no
malaysia,2,1,1.34,0.67,no
malaysia,2,1,1.37,0.685,no
malaysia,2,1,1.3847561032550921,0.692,no
malaysia,2,1,1.39,0.695,no
malaysia,2,1,1.4104859200000002,0.705,no
malaysia,2,1,1.46,0.73,yes
malaysia,2,1,1.46,0.73,no
malaysia,1,1,0.74,0.74,no
malaysia,1,1,0.74,0.74,no
malaysia,1,1,0.75,0.75,no
malaysia,1,1,0.75,0.75,no
malaysia,2,1,1.5,0.75,no
malaysia,1,7,0.7514884000000001,0.751,no
malaysia,1,3,0.77,0.77,no
malaysia,1,1,0.7745246001257294,0.775,no
malaysia,1,5,0.79,0.79,no
malaysia,1,1,0.8,0.8,yes
malaysia,1,7,0.82,0.82,no
malaysia,1,10,0.83,0.83,no
malaysia,20,30,16.67,0.834,no
malaysia,1,1,0.837112446600536,0.837,no
malaysia,1,1,0.84397928,0.844,no
malaysia,1,15,0.85,0.85,no
malaysia,1,1,0.8527594082192376,0.853,no
malaysia,1,1,0.8555406400000001,0.856,no
malaysia,1,1,0.8555406400000001,0.856,no
malaysia,1,3,0.86,0.86,no
malaysia,1,20,0.86,0.86,no
malaysia,1,30,0.86,0.86,no
malaysia,1,7,0.86,0.86,no
malaysia,1,3,0.86,0.86,no
malaysia,1,5,0.86,0.86,no
malaysia,0.5,1,0.4302914445142942,0.861,no
malaysia,1,30,0.87,0.87,no
malaysia,0.5,1,0.44,0.88,no
malaysia,1,3,0.88,0.88,no
malaysia,1.5,1,1.37,0.913,no
malaysia,0.5,1,0.46158536775169734,0.923,no
malaysia,1,7,0.9364701600000002,0.936,no
malaysia,0.5,1,0.46940884856104814,0.939,no
malaysia,0.5,1,0.47,0.94,no
malaysia,1,5,0.94,0.94,no
malaysia,1,1,0.95,0.95,no
malaysia,1,1,0.9528590006925216,0.953,yes
malaysia,0.5,1,0.48,0.96,no
malaysia,1,1,0.95959288,0.96,no
malaysia,1,1,0.96,0.96,no
malaysia,1,5,0.97,0.97,no
malaysia,1,3,0.9779351011688504,0.978,no
malaysia,1,1,0.98,0.98,no
malaysia,1,3,0.9857585819782012,0.986,no
malaysia,1,7,0.9899833773428797,0.99,no
malaysia,1,1,0.99,0.99,no
malaysia,0.5,7,0.5,1,no
malaysia,1,7,1,1,no
malaysia,1,1,1,1,no
malaysia,1,1,1,1,no
malaysia,1,7,1.01739968,1.017,no
malaysia,1,1,1.01739968,1.017,no
malaysia,1,7,1.02,1.02,no
malaysia,1,3,1.02,1.02,no
malaysia,1,5,1.02,1.02,no
malaysia,1,7,1.02,1.02,no
malaysia,1,1,1.02896104,1.029,no
malaysia,1,7,1.03,1.03,no
malaysia,1,5,1.0326994668343061,1.033,no
malaysia,0.5,1,0.5202612000000001,1.041,no
malaysia,0.5,1,0.5202612000000001,1.041,no
malaysia,1,5,1.0483464284530077,1.048,no
malaysia,1,7,1.05,1.05,no
malaysia,1,1,1.05,1.05,no
malaysia,1,7,1.06,1.06,no
malaysia,1,1,1.0639933900717093,1.064,no
malaysia,1,1,1.08,1.08,no
malaysia,1,10,1.09,1.09,no
malaysia,1,5,1.09,1.09,no
malaysia,1,7,1.09,1.09,no
malaysia,1,3,1.09,1.09,no
malaysia,1,7,1.0952873133091123,1.095,no
malaysia,1,3,1.1,1.1,no
malaysia,1,1,1.1,1.1,yes
malaysia,1,3,1.1,1.1,no
malaysia,1,7,1.110934274927814,1.111,no
malaysia,1,10,1.12,1.12,no
malaysia,1,10,1.1344047173558665,1.134,no
malaysia,0.5,7,0.5692404419721557,1.138,no
malaysia,1,5,1.15,1.15,no
malaysia,1,10,1.1578751597839188,1.158,no
malaysia,1,1,1.16,1.16,no
malaysia,1,5,1.16,1.16,no
malaysia,1,2,1.17,1.17,no
malaysia,1,3,1.17,1.17,no
malaysia,1,1,1.18,1.18,no
malaysia,1,7,1.19,1.19,no
malaysia,1,1,1.19,1.19,no
malaysia,1,7,1.1946613545329534,1.195,no
malaysia,1,2,1.1969925638306729,1.197,no
malaysia,10,30,12,1.2,no
malaysia,0.5,1,0.6,1.2,no
malaysia,1,5,1.2,1.2,no
malaysia,1,15,1.2,1.2,no
malaysia,1,7,1.2,1.2,no
malaysia,1,1,1.2,1.2,yes
malaysia,1,1,1.2,1.2,no
malaysia,0.5,1,0.6024080223200119,1.205,no
malaysia,1,1,1.21,1.21,no
malaysia,1,7,1.21,1.21,no
malaysia,1,15,1.2126395254493745,1.213,no
malaysia,1,1,1.2139428,1.214,no
malaysia,1,1,1.22,1.22,yes
malaysia,1,7,1.22,1.22,no
malaysia,1,15,1.228286487068076,1.228,no
malaysia,1,15,1.24,1.24,no
malaysia,0.5,1,0.6243134400000001,1.249,no
malaysia,1,10,1.25,1.25,no
malaysia,1,1,1.25,1.25,no
malaysia,1,3,1.2517569294961286,1.252,no
malaysia,0.5,1,0.63,1.26,no
malaysia,1,30,1.2595804103054793,1.26,no
malaysia,1,30,1.26,1.26,no
malaysia,1,7,1.2601882400000002,1.26,no
malaysia,1,10,1.27,1.27,no
malaysia,1,30,1.275227371924181,1.275,no
malaysia,1,7,1.2833109600000001,1.283,no
malaysia,1,1,1.2908743335428825,1.291,no
malaysia,1,1,1.2908743335428825,1.291,no
malaysia,1,1,1.2948723200000003,1.295,no
malaysia,0.5,7,0.65,1.3,no
malaysia,1,7,1.3,1.3,no
malaysia,1,1,1.3,1.3,no
malaysia,1,30,1.3,1.3,no
malaysia,1,7,1.3,1.3,no
malaysia,1,5,1.3143447759709348,1.314,no
malaysia,1,10,1.3143447759709348,1.314,no
malaysia,0.5,1,0.66,1.32,no
malaysia,0.5,1,0.66,1.32,no
malaysia,1,3,1.32,1.32,no
malaysia,1,7,1.3221682567802857,1.322,no
malaysia,1,15,1.3299917375896364,1.33,no
malaysia,1,7,1.33,1.33,no
malaysia,1,15,1.33,1.33,no
malaysia,1,1,1.33,1.33,no
malaysia,1,1,1.3488523516296735,1.349,yes
malaysia,1,7,1.35,1.35,no
malaysia,1,15,1.35,1.35,no
malaysia,0.5,3,0.68,1.36,no
malaysia,0.5,1,0.6806135719232298,1.361,yes
malaysia,1,1,1.3612271438464596,1.361,yes
malaysia,1,30,1.37,1.37,no
malaysia,1,5,1.37,1.37,no
malaysia,0.5,3,0.69,1.38,no
malaysia,1,7,1.38,1.38,no
malaysia,1,7,1.39,1.39,no
malaysia,1,30,1.39,1.39,no
malaysia,10,7,14,1.4,no
malaysia,0.5,5,0.7,1.4,no
malaysia,0.5,1,0.7,1.4,no
malaysia,0.5,1,0.7,1.4,no
malaysia,1,10,1.4,1.4,no
malaysia,1,7,1.4,1.4,no
malaysia,1,1,1.4,1.4,yes
malaysia,1,7,1.4,1.4,no
malaysia,1,1,1.41,1.41,no
malaysia,1,1,1.41,1.41,no
malaysia,0.5,1,0.71,1.42,no
malaysia,1,7,1.42,1.42,no
malaysia,1,1,1.43,1.43,no
malaysia,1,3,1.43,1.43,no
malaysia,1,3,1.43,1.43,no
malaysia,1,3,1.431696988111197,1.432,no
malaysia,0.3,1,0.43,1.433,no
malaysia,0.5,7,0.72,1.44,no
malaysia,1,1,1.44,1.44,no
malaysia,1,7,1.45,1.45,no
malaysia,1,1,1.45,1.45,no
malaysia,0.5,7,0.73,1.46,no
malaysia,1,7,1.49,1.49,no
malaysia,1,1,1.49,1.49,yes
malaysia,1,1,1.49,1.49,no
malaysia,0.5,7,0.75,1.5,no
malaysia,0.5,1,0.75,1.5,no
malaysia,1,1,1.5,1.5,no
malaysia,0.5,7,0.79773384,1.595,no
malaysia,0.5,1,0.8,1.6,yes
malaysia,0.5,30,0.8,1.6,no
malaysia,0.5,1,0.8043614940910897,1.609,yes
malaysia,0.49,1,0.79,1.612,yes
malaysia,0.5,1,0.8136420041724836,1.627,no
malaysia,0.5,1,0.8136420041724836,1.627,no
malaysia,0.5,1,0.85,1.7,no
malaysia,0.5,1,0.85,1.7,no
malaysia,0.5,1,0.8555406400000001,1.711,no
malaysia,0.5,1,0.8555406400000001,1.711,no
malaysia,0.5,7,0.8555406400000001,1.711,no
malaysia,0.5,3,0.86,1.72,no
malaysia,0.3,1,0.5163497334171531,1.721,no
malaysia,0.5,1,0.88,1.76,no
malaysia,0.3,2,0.53,1.767,no
malaysia,0.5,2,0.89,1.78,no
malaysia,0.5,1,0.9,1.8,yes
malaysia,0.5,1,0.9,1.8,no
malaysia,0.5,1,0.91,1.82,no
malaysia,0.5,1,0.95959288,1.919,no
malaysia,0.5,2,0.9857585819782012,1.972,no
malaysia,0.5,1,0.99,1.98,no
malaysia,0.5,7,0.99,1.98,no
malaysia,0.5,1,0.99,1.98,no
malaysia,0.5,30,1,2,no
malaysia,0.5,7,1,2,no
malaysia,0.5,3,1.02,2.04,no
malaysia,0.5,5,1.02,2.04,no
malaysia,0.5,7,1.02,2.04,no
malaysia,0.49,1,1.01,2.061,no
malaysia,0.3,3,0.63,2.1,no
malaysia,0.5,1,1.06,2.12,no
malaysia,0.5,2,1.08,2.16,no
malaysia,0.5,5,1.09,2.18,no
malaysia,0.5,1,1.1,2.2,no
malaysia,0.5,3,1.11,2.22,no
malaysia,0.5,1,1.15,2.3,no
malaysia,0.5,3,1.150051678974568,2.3,no
malaysia,0.2,1,0.46940884856104814,2.347,no
malaysia,0.5,1,1.2,2.4,no
malaysia,0.5,1,1.21,2.42,no
malaysia,0.5,1,1.2127296372450274,2.425,yes
malaysia,0.5,3,1.26,2.52,no
malaysia,0.5,1,1.2601882400000002,2.52,no
malaysia,0.5,3,1.27,2.54,no
malaysia,0.5,3,1.275227371924181,2.55,no
malaysia,0.5,1,1.3,2.6,no
malaysia,0.5,3,1.3,2.6,no
malaysia,0.5,3,1.31,2.62,no
malaysia,0.5,1,1.34111776,2.682,no
malaysia,0.5,1,1.35,2.7,no
malaysia,0.5,1,1.37,2.74,no
malaysia,0.5,1,1.38,2.76,no
malaysia,0.5,7,1.4,2.8,no
malaysia,0.5,1,1.45,2.9,no
malaysia,0.5,5,1.4629909113486002,2.926,no
malaysia,0.5,7,1.471768269229895,2.944,no
malaysia,0.5,3,1.4864613537766524,2.973,no
malaysia,0.5,1,1.49,2.98,yes
malaysia,0.5,1,1.49,2.98,no
malaysia,0.5,1,1.49,2.98,yes
malaysia,0.2,30,0.61,3.05,no
malaysia,0.1,7,0.31215672000000005,3.122,no
malaysia,0.1,7,0.4,4,no
malaysia,0.1,7,0.4207429353707238,4.207,no
malaysia,0.1,7,0.5,5,no
malaysia,0.2,1,1.01,5.05,no
malaysia,0.1,1,0.53,5.3,no
malaysia,0.1,7,0.54,5.4,no
malaysia,0.1,30,0.55,5.5,no
malaysia,0.1,90,0.6,6,no
malaysia,0.1,1,0.63,6.3,no
malaysia,0.1,3,0.65,6.5,no
malaysia,0.1,5,0.67,6.7,no
malaysia,0.1,7,0.69,6.9,no
malaysia,0.1,7,0.85,8.5,no
malaysia,0.1,7,0.8555406400000001,8.555,no
malaysia,0.1,1,0.95,9.5,no
malaysia,0.1,3,0.95,9.5,no
malaysia,0.1,5,0.95,9.5,no
malaysia,0.1,7,0.95,9.5,no
malaysia,0.1,0,1,10,no
malaysia,0.1,1,1,10,no
malaysia,0.1,1,1,10,no
malaysia,0.1,1,1,10,no
malaysia,0.1,3,1.02,10.2,no
malaysia,0.1,5,1.02,10.2,no
malaysia,0.1,7,1.02,10.2,no
malaysia,0.1,1,1.25,12.5,no
malaysia,0.1,7,1.45,14.5,no
mexico,3,1,2.44,0.813,no
mexico,3,1,2.45,0.817,no
mexico,20,30,17.99,0.899,no
mexico,2,1,1.86,0.93,no
mexico,2,1,1.8729403200000003,0.936,no
mexico,1,1,1.11,1.11,no
mexico,1,1,1.12,1.12,no
mexico,0.5,1,0.57,1.14,no
mexico,1,7,1.18,1.18,no
mexico,1,3,1.18,1.18,no
mexico,1,5,1.18,1.18,no
mexico,1,7,1.19,1.19,no
mexico,1,1,1.2023814400000001,1.202,no
mexico,1,7,1.2370655200000003,1.237,no
mexico,0.5,1,0.62,1.24,no
mexico,0.5,1,0.62,1.24,no
mexico,20,30,24.99,1.249,no
mexico,0.5,1,0.63,1.26,no
mexico,0.5,1,0.6571723879854674,1.314,no
mexico,1.5,1,2.12,1.413,no
mexico,2,15,2.92502408,1.463,no
mexico,2,1,2.933805303506551,1.467,no
mexico,10,30,14.99,1.499,no
mexico,2,1,3.07,1.535,no
mexico,2,1,3.07,1.535,no
mexico,1,1,1.54,1.54,no
mexico,2,1,3.08,1.54,no
mexico,1,1,1.5492222400000002,1.549,no
mexico,10,30,15.5,1.55,no
mexico,0.5,1,0.79,1.58,no
mexico,1,3,1.58,1.58,no
mexico,1,30,1.58,1.58,no
mexico,1,30,1.59546768,1.595,no
mexico,1,5,1.61,1.61,no
mexico,0.5,3,0.81,1.62,no
mexico,0.5,3,0.82,1.64,no
mexico,1,7,1.64,1.64,no
mexico,1,7,1.6417131200000001,1.642,no
mexico,0.5,5,0.83,1.66,no
mexico,1,10,1.66,1.66,no
mexico,1,1,1.6763972,1.676,no
mexico,0.5,5,0.84,1.68,no
mexico,1,15,1.69,1.69,no
mexico,1,20,1.7,1.7,no
mexico,1,1,1.7133422972478258,1.713,no
mexico,0.5,7,0.86,1.72,no
mexico,0.5,7,0.86,1.72,no
mexico,1,30,1.72,1.72,no
mexico,0.5,7,0.87,1.74,no
mexico,1,1,1.7573267200000002,1.757,no
mexico,1,1,1.7602831821039306,1.76,no
mexico,1,5,1.79,1.79,no
mexico,1,1,1.79,1.79,no
mexico,1,3,1.79,1.79,no
mexico,1,5,1.79,1.79,no
mexico,1,7,1.79,1.79,no
mexico,1,7,1.8,1.8,no
mexico,1,1,1.82,1.82,no
mexico,1,1,1.85,1.85,no
mexico,0.5,7,0.9364701600000002,1.873,no
mexico,1,1,1.91,1.91,no
mexico,0.5,1,0.9827156,1.965,no
mexico,0.75,7,1.4798540800000002,1.973,no
mexico,1,1,1.98,1.98,no
mexico,1,7,2,2,no
mexico,1,1,2.017091131336117,2.017,yes
mexico,0.2,1,0.41,2.05,no
mexico,0.2,1,0.42,2.1,no
mexico,1,1,2.11,2.11,yes
mexico,0.5,1,1.06364512,2.127,no
mexico,1,7,2.177963430154335,2.178,no
mexico,1,1,2.2,2.2,no
mexico,1,1,2.2,2.2,yes
mexico,1,1,2.2,2.2,yes
mexico,1,7,2.2,2.2,no
mexico,1,7,2.25,2.25,no
mexico,1,1,2.25,2.25,no
mexico,1,1,2.2660265600000002,2.266,no
mexico,1,1,2.28,2.28,no
mexico,1,7,2.29,2.29,no
mexico,1,7,2.29,2.29,no
mexico,1,7,2.29,2.29,no
mexico,1,1,2.3,2.3,yes
mexico,1,7,2.30071064,2.301,no
mexico,1,7,2.32,2.32,no
mexico,1,1,2.33,2.33,no
mexico,1,1,2.33,2.33,no
mexico,0.2,1,0.46940884856104814,2.347,no
mexico,1,1,2.35,2.35,no
mexico,1,1,2.38,2.38,no
mexico,1,1,2.38,2.38,no
mexico,1,7,2.4,2.4,no
mexico,1,1,2.43,2.43,no
mexico,0.5,1,1.22,2.44,no
mexico,0.5,1,1.22,2.44,no
mexico,0.5,1,1.22,2.44,no
mexico,1,5,2.45,2.45,no
mexico,0.5,1,1.236109967877427,2.472,no
mexico,1,5,2.48,2.48,no
mexico,1,7,2.49,2.49,no
mexico,0.5,7,1.2498540138953855,2.5,no
mexico,1,1,2.5,2.5,no
mexico,1,7,2.5,2.5,no
mexico,1,1,2.5,2.5,no
mexico,1,7,2.54,2.54,no
mexico,1,1,2.549207196657915,2.549,yes
mexico,1,7,2.55,2.55,no
mexico,1,1,2.55,2.55,no
mexico,1,7,2.58,2.58,no
mexico,1,1,2.59,2.59,no
mexico,5,30,12.99,2.598,no
mexico,0.5,1,1.2993531827625295,2.599,yes
mexico,0.5,1,1.31,2.62,no
mexico,1,1,2.63,2.63,no
mexico,1,7,2.63599008,2.636,no
mexico,1,7,2.63599008,2.636,no
mexico,1,1,2.64,2.64,no
mexico,1,7,2.64,2.64,no
mexico,1,1,2.65,2.65,no
mexico,1,7,2.66,2.66,no
mexico,1,5,2.6834539176073253,2.683,no
mexico,1,1,2.69,2.69,no
mexico,1,7,2.69,2.69,no
mexico,1,7,2.69,2.69,no
mexico,0.3,3,0.81,2.7,no
mexico,1,1,2.7,2.7,no
mexico,1,5,2.7,2.7,no
mexico,1,1,2.7,2.7,yes
mexico,1,1,2.72,2.72,yes
mexico,1,7,2.73,2.73,no
mexico,1,7,2.7348290799097046,2.735,no
mexico,0.5,1,1.37,2.74,no
mexico,1,3,2.75,2.75,no
mexico,1,1,2.75,2.75,no
mexico,1,5,2.761688725700833,2.762,no
mexico,1,7,2.7631650400000005,2.763,no
mexico,1,5,2.78,2.78,no
mexico,1,1,2.79,2.79,no
mexico,1,7,2.8,2.8,no
mexico,1,1,2.81,2.81,no
mexico,1,1,2.81,2.81,no
mexico,1,7,2.81,2.81,no
mexico,0.5,1,1.42,2.84,no
mexico,1,3,2.85,2.85,no
mexico,1,7,2.85,2.85,no
mexico,1,7,2.86,2.86,no
mexico,1,7,2.8603034408715087,2.86,no
mexico,1,30,2.87,2.87,no
mexico,1,30,2.87,2.87,no
mexico,1,7,2.87,2.87,no
mexico,1,7,2.8787786400000006,2.879,no
mexico,0.5,1,1.44,2.88,no
mexico,1,7,2.89,2.89,no
mexico,1,7,2.9,2.9,no
mexico,1,5,2.91,2.91,no
mexico,1,7,2.9365854400000004,2.937,no
mexico,1,7,2.94,2.94,no
mexico,1,0,2.95,2.95,no
mexico,0.5,7,1.4914154400000001,2.983,no
mexico,1,7,2.99,2.99,no
mexico,1,7,2.99,2.99,no
mexico,1,1,2.99,2.99,no
mexico,1,7,2.99,2.99,no
mexico,1,5,2.99,2.99,no
mexico,1,7,2.99,2.99,no
mexico,1,7,2.99,2.99,no
mexico,1,7,2.99,2.99,no
mexico,1,1,2.99,2.99,yes
mexico,1,1,2.99,2.99,yes
mexico,1,1,2.99,2.99,no
mexico,1,7,2.99,2.99,no
mexico,1,7,2.99,2.99,no
mexico,1,1,2.99,2.99,yes
mexico,1,7,2.99,2.99,no
mexico,0.5,1,1.4973498582311053,2.995,yes
mexico,1,7,2.997256889479126,2.997,no
mexico,1,3,3,3,no
mexico,1,3,3,3,no
mexico,1,3,3,3,no
mexico,1,30,3,3,no
mexico,1,7,3,3,no
mexico,1,3,3,3,no
mexico,1,7,3,3,no
mexico,1,7,3,3,no
mexico,1,7,3.03,3.03,no
mexico,1,7,3.03,3.03,no
mexico,1,1,3.03,3.03,no
mexico,1,7,3.0355105540281113,3.036,no
mexico,1,30,3.0441988853293545,3.044,no
mexico,1,1,3.06,3.06,no
mexico,1,7,3.07,3.07,no
mexico,1,7,3.07,3.07,no
mexico,1,5,3.1,3.1,no
mexico,1,30,3.1,3.1,no
mexico,0.1,7,0.31215672000000005,3.122,no
mexico,0.5,30,1.58,3.16,no
mexico,0.49,1,1.59,3.245,yes
mexico,0.5,7,1.65,3.3,no
mexico,0.1,7,0.33411938985322187,3.341,no
mexico,0.5,1,1.7,3.4,no
mexico,0.5,7,1.73,3.46,no
mexico,0.5,1,1.74,3.48,no
mexico,0.5,7,1.77,3.54,no
mexico,0.5,1,1.78,3.56,no
mexico,0.5,3,1.79,3.58,no
mexico,0.5,5,1.79,3.58,no
mexico,0.5,7,1.79,3.58,no
mexico,0.5,1,1.82,3.64,no
mexico,0.5,1,1.84,3.68,no
mexico,0.5,1,1.84,3.68,no
mexico,0.5,3,1.86,3.72,no
mexico,0.5,1,1.97,3.94,no
mexico,0.5,7,1.99,3.98,no
mexico,0.5,10,1.99,3.98,no
mexico,0.5,15,1.99,3.98,no
mexico,0.5,20,1.99,3.98,no
mexico,0.5,30,1.99,3.98,no
mexico,0.5,1,1.99,3.98,no
mexico,0.5,7,1.99,3.98,no
mexico,0.5,1,1.99,3.98,no
mexico,0.5,1,1.99,3.98,yes
mexico,0.1,7,0.4,4,no
mexico,0.5,7,2,4,no
mexico,0.5,1,2,4,no
mexico,0.49,7,1.99,4.061,no
mexico,0.5,1,2.04,4.08,no
mexico,0.5,1,2.04,4.08,no
mexico,0.5,7,2.05,4.1,no
mexico,0.5,1,2.05,4.1,no
mexico,0.49,1,2.02,4.122,no
mexico,0.5,1,2.1,4.2,no
mexico,0.5,1,2.11,4.22,no
mexico,0.5,2,2.198398107427576,4.397,no
mexico,0.5,1,2.2,4.4,no
mexico,0.5,7,2.3,4.6,no
mexico,0.49,1,2.29,4.673,yes
mexico,0.5,7,2.37,4.74,no
mexico,0.5,1,2.4,4.8,no
mexico,0.5,1,2.43,4.86,no
mexico,0.2,1,0.98,4.9,no
mexico,0.5,1,2.49,4.98,yes
mexico,0.5,1,2.49,4.98,no
mexico,0.1,7,0.5,5,no
mexico,0.5,7,2.5,5,no
mexico,0.2,1,1.01,5.05,no
mexico,0.5,7,2.54,5.08,no
mexico,0.5,1,2.6,5.2,yes
mexico,0.1,1,0.53,5.3,no
mexico,0.1,7,0.54,5.4,no
mexico,0.5,7,2.73,5.46,no
mexico,0.1,30,0.55,5.5,no
mexico,0.5,1,2.79,5.58,yes
mexico,0.5,1,2.8,5.6,no
mexico,0.5,1,2.88,5.76,no
mexico,0.5,1,2.9,5.8,no
mexico,0.3,3,1.79,5.967,no
mexico,0.5,1,2.99,5.98,yes
mexico,0.5,1,2.99,5.98,yes
mexico,0.5,7,2.99,5.98,no
mexico,0.5,1,2.99,5.98,yes
mexico,0.5,1,2.99,5.98,no
mexico,0.5,1,2.99,5.98,no
mexico,0.1,90,0.6,6,no
mexico,0.5,7,3,6,no
mexico,0.5,5,3,6,no
mexico,0.5,2,3,6,no
mexico,0.5,3,3.02,6.04,no
mexico,0.1,1,0.61,6.1,no
mexico,0.5,3,3.0746279580748657,6.149,no
mexico,0.5,3,3.1,6.2,no
mexico,0.1,3,0.63,6.3,no
mexico,0.3,2,1.89,6.3,no
mexico,0.1,5,0.65,6.5,no
mexico,0.3,3,1.97,6.567,no
mexico,0.3,3,1.99,6.633,no
mexico,0.1,7,0.67,6.7,no
mexico,0.2,30,1.58,7.9,no
mexico,0.3,2,2.49,8.3,no
mexico,0.1,7,0.85,8.5,no
mexico,0.1,7,0.8555406400000001,8.555,no
mexico,0.1,7,0.88,8.8,no
mexico,0.1,1,0.95,9.5,no
mexico,0.1,3,0.95,9.5,no
mexico,0.1,5,0.95,9.5,no
mexico,0.1,7,0.95,9.5,no
mexico,0.2,30,1.96,9.8,no
mexico,0.2,30,1.97,9.85,no
mexico,0.1,1,1,10,no
mexico,0.1,1,1,10,no
mexico,0.2,30,2.3,11.5,no
mexico,0.1,1,1.3,13,no
mexico,0.1,7,1.45,14.5,no
mexico,0.1,7,1.471768269229895,14.718,no
mexico,0.2,30,2.99,14.95,no
mexico,0.1,7,1.5,15,no
mexico,0.1,7,1.7,17,no
mexico,0.1,7,1.71,17.1,no
mexico,0.1,3,1.79,17.9,no
mexico,0.1,5,1.79,17.9,no
mexico,0.1,7,1.79,17.9,no
mexico,0.1,7,1.84,18.4,no
mexico,0.1,10,1.96,19.6,no
mexico,0.1,15,1.96,19.6,no
mexico,0.1,20,1.96,19.6,no
mexico,0.1,30,1.96,19.6,no
mexico,0.1,0,2,20,no
mexico,0.1,0,2,20,no
mexico,0.1,7,2,20,no
mexico,0.1,0,2,20,no
mexico,0.1,0,2,20,no
mexico,0.1,7,2.1966584,21.536,no
mexico,0.1,7,2.99,29.9,no
mexico,0.1,7,2.99,29.9,no
mexico,0.1,7,2.99,29.9,no
mexico,0.1,0,3,30,no
mexico,0.1,0,3,30,no
mexico,0.1,0,3,30,no
singapore,3,30,0.6243134400000001,0.208,no
singapore,5,1,1.22,0.244,no
singapore,5,1,1.23,0.246,no
singapore,3,1,0.81,0.27,no
singapore,3,5,0.81,0.27,no
singapore,3,7,0.86,0.287,no
singapore,3,10,0.86,0.287,no
singapore,3,15,0.86,0.287,no
singapore,3,30,0.91,0.303,no
singapore,4,1,1.22,0.305,no
singapore,3,1,0.98,0.327,no
singapore,2,1,0.77,0.385,no
singapore,3,12,1.2,0.4,no
singapore,3,14,1.2,0.4,no
singapore,3,15,1.2139428,0.405,no
singapore,2,15,0.86,0.43,no
singapore,2,14,0.86,0.43,no
singapore,3,1,1.30643368,0.435,no
singapore,2,30,0.91,0.455,no
singapore,3,1,1.42,0.473,no
singapore,3,1,1.44,0.48,no
singapore,20,10,9.99,0.499,no
singapore,2,1,1.02896104,0.514,no
singapore,3,1,1.5803431234888623,0.527,no
singapore,20,7,10.8,0.54,no
singapore,0.5,1,0.29,0.58,no
singapore,0.5,1,0.3,0.6,no
singapore,2,1,1.2370655200000003,0.619,no
singapore,0.5,1,0.31293923237403215,0.626,no
singapore,2,1,1.26,0.63,no
singapore,2,1,1.2601882400000002,0.63,no
singapore,2,1,1.275227371924181,0.638,no
singapore,2,1,1.2833109600000001,0.642,no
singapore,2,1,1.3,0.65,no
singapore,2,1,1.31799504,0.659,no
singapore,2,1,1.37,0.685,no
singapore,2,1,1.37,0.685,no
singapore,2,1,1.3847561032550921,0.692,no
singapore,2,1,1.39,0.695,no
singapore,1,1,0.7,0.7,no
singapore,2,1,1.4104859200000002,0.705,no
singapore,2,1,1.46,0.73,yes
singapore,2,1,1.46,0.73,no
singapore,1,1,0.74,0.74,no
singapore,1,1,0.75,0.75,no
